site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MPT259,B1,Valongo,ERICSSON,41.205705,-8.529745,9,9,normalized time-series kmeans (4g)
MPT255,B1,Valongo,ERICSSON,41.191319,-8.497627,7,4,normalized time-series kmeans (4g)
MPT250,B1,Amarante,ERICSSON,41.255029,-8.009665,4,6,normalized time-series kmeans (4g)
MPT232,B1,Amarante,ERICSSON,41.238987,-8.093917,10,1,normalized time-series kmeans (4g)
MPT234,B1,Amarante,ERICSSON,41.317297,-8.145617,10,1,normalized time-series kmeans (4g)
MPT245,B1,Amarante,ERICSSON,41.33957,-8.157505,1,12,normalized time-series kmeans (4g)
MPT237,B1,Amarante,ERICSSON,41.297404,-8.189902,4,6,normalized time-series kmeans (4g)
MPT244,B1,Amarante,ERICSSON,41.261562,-8.041988,4,6,normalized time-series kmeans (4g)
MPT240,B1,Amarante,ERICSSON,41.289645,-8.130178,10,1,normalized time-series kmeans (4g)
MPT241,B1,Amarante,ERICSSON,41.263374,-8.07516,12,8,normalized time-series kmeans (4g)
MPT235,B1,Amarante,ERICSSON,41.271901,-8.080424,12,8,normalized time-series kmeans (4g)
MPT238,B1,Amarante,ERICSSON,41.267179,-8.100702,10,1,normalized time-series kmeans (4g)
MPT187,B1,Arcozelo,ERICSSON,41.049259,-8.653446,1,12,normalized time-series kmeans (4g)
MPT183,B1,Arcozelo,ERICSSON,41.04509,-8.61325,1,12,normalized time-series kmeans (4g)
MPT177,B1,Arcozelo,ERICSSON,41.064069,-8.618459,7,4,normalized time-series kmeans (4g)
MPT186,B1,Arcozelo,ERICSSON,41.068809,-8.638428,7,4,normalized time-series kmeans (4g)
MPT188,B1,Arcozelo,ERICSSON,41.040823,-8.647825,1,12,normalized time-series kmeans (4g)
MPT494,B1,Arcozelo,ERICSSON,41.062592,-8.59851,9,9,normalized time-series kmeans (4g)
MPT180,B1,Arcozelo,ERICSSON,41.05202,-8.627739,7,4,normalized time-series kmeans (4g)
MPT175,B1,Arcozelo,ERICSSON,41.028656,-8.617533,2,14,normalized time-series kmeans (4g)
MPT179,B1,Arcozelo,ERICSSON,41.074504,-8.619565,7,4,normalized time-series kmeans (4g)
MPT182,B1,Arcozelo,ERICSSON,41.082661,-8.60491,8,13,normalized time-series kmeans (4g)
MBR138,B1,Barcelos,ERICSSON,41.5613,-8.65797,9,9,normalized time-series kmeans (4g)
MBR092,B1,Barcelos,ERICSSON,41.559104,-8.604097,0,7,normalized time-series kmeans (4g)
MBR168,B1,Barcelos,ERICSSON,41.530358,-8.637764,0,7,normalized time-series kmeans (4g)
MBR099,B1,Barcelos,ERICSSON,41.522948,-8.619742,5,5,normalized time-series kmeans (4g)
MBR081,B1,Barcelos,ERICSSON,41.535917,-8.612356,6,0,normalized time-series kmeans (4g)
MBR083,B1,Barcelos,ERICSSON,41.532804,-8.623161,5,5,normalized time-series kmeans (4g)
MBR084,B1,Barcelos,ERICSSON,41.582365,-8.594765,9,9,normalized time-series kmeans (4g)
MBR082,B1,Barcelos,ERICSSON,41.557779,-8.57837,12,8,normalized time-series kmeans (4g)
MBR085,B1,Barcelos,ERICSSON,41.577194,-8.62096,7,4,normalized time-series kmeans (4g)
MBR091,B1,Barcelos,ERICSSON,41.541669,-8.618194,5,5,normalized time-series kmeans (4g)
MPT400,B1,Boavista,ERICSSON,41.159924,-8.624363,11,2,normalized time-series kmeans (4g)
MPT402,B1,Boavista,ERICSSON,41.157045,-8.62848,7,4,normalized time-series kmeans (4g)
MPT389,B1,Boavista,ERICSSON,41.148968,-8.634925,6,0,normalized time-series kmeans (4g)
MPT398,B1,Boavista,ERICSSON,41.15301,-8.636845,11,2,normalized time-series kmeans (4g)
MPT390,B1,Boavista,ERICSSON,41.158901,-8.62835,11,2,normalized time-series kmeans (4g)
MPT401,B1,Boavista,ERICSSON,41.156305,-8.619784,11,2,normalized time-series kmeans (4g)
MPT403,B1,Boavista,ERICSSON,41.153141,-8.632888,11,2,normalized time-series kmeans (4g)
MPT404,B1,Boavista,ERICSSON,41.1493,-8.625985,7,4,normalized time-series kmeans (4g)
MPT405,B1,Boavista,ERICSSON,41.159037,-8.620566,0,7,normalized time-series kmeans (4g)
MPT391,B1,Boavista,ERICSSON,41.15366,-8.62074,11,2,normalized time-series kmeans (4g)
MBR145,B1,Fradelos,ERICSSON,41.565676,-8.452738,1,12,normalized time-series kmeans (4g)
MBR146,B1,Fradelos,ERICSSON,41.519445,-8.457168,8,13,normalized time-series kmeans (4g)
MBR100,B1,Fradelos,ERICSSON,41.478282,-8.435771,10,1,normalized time-series kmeans (4g)
MBR105,B1,Fradelos,ERICSSON,41.564715,-8.543161,1,12,normalized time-series kmeans (4g)
MBR106,B1,Fradelos,ERICSSON,41.498237,-8.503014,14,11,normalized time-series kmeans (4g)
MBR102,B1,Fradelos,ERICSSON,41.511269,-8.451171,0,7,normalized time-series kmeans (4g)
MBR103,B1,Fradelos,ERICSSON,41.571617,-8.472286,12,8,normalized time-series kmeans (4g)
MBR108,B1,Fradelos,ERICSSON,41.582038,-8.462496,9,9,normalized time-series kmeans (4g)
MBR107,B1,Fradelos,ERICSSON,41.53227,-8.483322,12,8,normalized time-series kmeans (4g)
MBR101,B1,Fradelos,ERICSSON,41.48835,-8.465511,12,8,normalized time-series kmeans (4g)
MPT046,B1,Gondomar,ERICSSON,41.119125,-8.511066,14,11,normalized time-series kmeans (4g)
MPT419,B1,Gondomar,ERICSSON,41.1126,-8.512879,13,10,normalized time-series kmeans (4g)
MPT048,B1,Gondomar,ERICSSON,41.125985,-8.538379,7,4,normalized time-series kmeans (4g)
MPT040,B1,Gondomar,ERICSSON,41.131321,-8.562301,7,4,normalized time-series kmeans (4g)
MPT038,B1,Gondomar,ERICSSON,41.153174,-8.530275,14,11,normalized time-series kmeans (4g)
MPT045,B1,Gondomar,ERICSSON,41.136954,-8.566626,8,13,normalized time-series kmeans (4g)
MPT044,B1,Gondomar,ERICSSON,41.141204,-8.556553,14,11,normalized time-series kmeans (4g)
MPT049,B1,Gondomar,ERICSSON,41.144423,-8.538059,8,13,normalized time-series kmeans (4g)
MPT047,B1,Gondomar,ERICSSON,41.132424,-8.549307,1,12,normalized time-series kmeans (4g)
MPT043,B1,Gondomar,ERICSSON,41.137899,-8.488563,4,6,normalized time-series kmeans (4g)
MPT039,B1,Gondomar,ERICSSON,41.140316,-8.528117,6,0,normalized time-series kmeans (4g)
MPT041,B1,Gondomar,ERICSSON,41.104819,-8.509543,14,11,normalized time-series kmeans (4g)
MPT042,B1,Gondomar,ERICSSON,41.148608,-8.516152,1,12,normalized time-series kmeans (4g)
MPT184,B1,Madalena,ERICSSON,41.09,-8.620119,7,4,normalized time-series kmeans (4g)
MPT181,B1,Madalena,ERICSSON,41.110554,-8.650883,1,12,normalized time-series kmeans (4g)
MPT193,B1,Madalena,ERICSSON,41.108207,-8.637363,6,0,normalized time-series kmeans (4g)
MPT194,B1,Madalena,ERICSSON,41.0997,-8.628101,6,0,normalized time-series kmeans (4g)
MPT191,B1,Madalena,ERICSSON,41.108044,-8.607307,3,3,normalized time-series kmeans (4g)
MPT185,B1,Madalena,ERICSSON,41.113067,-8.625167,6,0,normalized time-series kmeans (4g)
MPT192,B1,Madalena,ERICSSON,41.117792,-8.610286,13,10,normalized time-series kmeans (4g)
MPT190,B1,Madalena,ERICSSON,41.114499,-8.606006,6,0,normalized time-series kmeans (4g)
MPT189,B1,Madalena,ERICSSON,41.118906,-8.622763,7,4,normalized time-series kmeans (4g)
MPT176,B1,Madalena,ERICSSON,41.096664,-8.60897,7,4,normalized time-series kmeans (4g)
MPT178,B1,Madalena,ERICSSON,41.092226,-8.649051,13,10,normalized time-series kmeans (4g)
MAV138,B1,Mealhada,ERICSSON,40.32891,-8.417629,13,10,normalized time-series kmeans (4g)
MAV143,B1,Mealhada,ERICSSON,40.319304,-8.452115,14,11,normalized time-series kmeans (4g)
MAV188,B1,Mealhada,ERICSSON,40.419452,-8.450146,1,12,normalized time-series kmeans (4g)
MAV124,B1,Mealhada,ERICSSON,40.381181,-8.356556,8,13,normalized time-series kmeans (4g)
MAV141,B1,Mealhada,ERICSSON,40.303144,-8.480016,8,13,normalized time-series kmeans (4g)
MAV137,B1,Mealhada,ERICSSON,40.384731,-8.378578,9,9,normalized time-series kmeans (4g)
MAV130,B1,Mealhada,ERICSSON,40.437859,-8.442098,10,1,normalized time-series kmeans (4g)
MAV144,B1,Mealhada,ERICSSON,40.39043,-8.448299,13,10,normalized time-series kmeans (4g)
MPT117,B1,Penafiel,ERICSSON,41.16702,-8.30747,8,13,normalized time-series kmeans (4g)
MPT118,B1,Penafiel,ERICSSON,41.196273,-8.354769,12,8,normalized time-series kmeans (4g)
MPT119,B1,Penafiel,ERICSSON,41.187354,-8.267132,1,12,normalized time-series kmeans (4g)
MPT123,B1,Penafiel,ERICSSON,41.197457,-8.293948,13,10,normalized time-series kmeans (4g)
MPT116,B1,Penafiel,ERICSSON,41.173966,-8.353974,1,12,normalized time-series kmeans (4g)
MPT122,B1,Penafiel,ERICSSON,41.20245,-8.329173,7,4,normalized time-series kmeans (4g)
MPT112,B1,Penafiel,ERICSSON,41.208754,-8.276781,7,4,normalized time-series kmeans (4g)
MPT114,B1,Penafiel,ERICSSON,41.206204,-8.335003,0,7,normalized time-series kmeans (4g)
MPT121,B1,Penafiel,ERICSSON,41.205193,-8.28641,0,7,normalized time-series kmeans (4g)
MPT113,B1,Penafiel,ERICSSON,41.192247,-8.315802,12,8,normalized time-series kmeans (4g)
MCO015,B1,Alqueidao,ERICSSON,40.103851,-8.743797,8,13,normalized time-series kmeans (4g)
MCO128,B1,Alqueidao,ERICSSON,40.040835,-8.761848,2,14,normalized time-series kmeans (4g)
MLR002,B1,Alqueidao,ERICSSON,39.987406,-8.795453,12,8,normalized time-series kmeans (4g)
MCO011,B1,Alqueidao,ERICSSON,40.090115,-8.841258,12,8,normalized time-series kmeans (4g)
MCO014,B1,Alqueidao,ERICSSON,40.056145,-8.803759,8,13,normalized time-series kmeans (4g)
MCO012,B1,Alqueidao,ERICSSON,40.023359,-8.820154,8,13,normalized time-series kmeans (4g)
MCO017,B1,Alqueidao,ERICSSON,40.11942,-8.85262,9,9,normalized time-series kmeans (4g)
MLR001,B1,Alqueidao,ERICSSON,40.006917,-8.76048,12,8,normalized time-series kmeans (4g)
MPT097,B1,Carvalhos,ERICSSON,41.056553,-8.516611,9,9,normalized time-series kmeans (4g)
MPT458,B1,Carvalhos,ERICSSON,41.045413,-8.566805,0,7,normalized time-series kmeans (4g)
MPT092,B1,Carvalhos,ERICSSON,41.076375,-8.582331,0,7,normalized time-series kmeans (4g)
MPT099,B1,Carvalhos,ERICSSON,41.084232,-8.582936,12,8,normalized time-series kmeans (4g)
MPT110,B1,Carvalhos,ERICSSON,41.050546,-8.545785,8,13,normalized time-series kmeans (4g)
MPT111,B1,Carvalhos,ERICSSON,41.063951,-8.56952,0,7,normalized time-series kmeans (4g)
MPT098,B1,Carvalhos,ERICSSON,41.04124,-8.521031,8,13,normalized time-series kmeans (4g)
MPT095,B1,Carvalhos,ERICSSON,41.05346,-8.575455,7,4,normalized time-series kmeans (4g)
MPT093,B1,Carvalhos,ERICSSON,41.075015,-8.546747,9,9,normalized time-series kmeans (4g)
MPT100,B1,Carvalhos,ERICSSON,41.089368,-8.533849,9,9,normalized time-series kmeans (4g)
MPT094,B1,Carvalhos,ERICSSON,41.068553,-8.523546,10,1,normalized time-series kmeans (4g)
MPT061,B1,Ermesinde,ERICSSON,41.253837,-8.567464,8,13,normalized time-series kmeans (4g)
MPT055,B1,Ermesinde,ERICSSON,41.216013,-8.57456,2,14,normalized time-series kmeans (4g)
MPT070,B1,Ermesinde,ERICSSON,41.209757,-8.575734,9,9,normalized time-series kmeans (4g)
MPT069,B1,Ermesinde,ERICSSON,41.228225,-8.581294,13,10,normalized time-series kmeans (4g)
MPT068,B1,Ermesinde,ERICSSON,41.21044,-8.56565,12,8,normalized time-series kmeans (4g)
MPT065,B1,Ermesinde,ERICSSON,41.250447,-8.5989,12,8,normalized time-series kmeans (4g)
MPT052,B1,Ermesinde,ERICSSON,41.228663,-8.568083,7,4,normalized time-series kmeans (4g)
MPT053,B1,Ermesinde,ERICSSON,41.240444,-8.54915,7,4,normalized time-series kmeans (4g)
MPT059,B1,Ermesinde,ERICSSON,41.230478,-8.54373,7,4,normalized time-series kmeans (4g)
MPT054,B1,Ermesinde,ERICSSON,41.210686,-8.554484,6,0,normalized time-series kmeans (4g)
MPT051,B1,Ermesinde,ERICSSON,41.217927,-8.549699,0,7,normalized time-series kmeans (4g)
MAV067,B1,Estarreja,ERICSSON,40.809819,-8.568795,14,11,normalized time-series kmeans (4g)
MAV071,B1,Estarreja,ERICSSON,40.750727,-8.607533,1,12,normalized time-series kmeans (4g)
MAV069,B1,Estarreja,ERICSSON,40.803465,-8.547843,7,4,normalized time-series kmeans (4g)
MAV070,B1,Estarreja,ERICSSON,40.718755,-8.707062,8,13,normalized time-series kmeans (4g)
MAV065,B1,Estarreja,ERICSSON,40.771427,-8.543473,10,1,normalized time-series kmeans (4g)
MAV060,B1,Estarreja,ERICSSON,40.763699,-8.703994,10,1,normalized time-series kmeans (4g)
MAV054,B1,Estarreja,ERICSSON,40.752075,-8.571242,8,13,normalized time-series kmeans (4g)
MAV072,B1,Estarreja,ERICSSON,40.782395,-8.575432,13,10,normalized time-series kmeans (4g)
MAV062,B1,Estarreja,ERICSSON,40.749879,-8.646167,4,6,normalized time-series kmeans (4g)
MBR048,B1,Famalicao,ERICSSON,41.434698,-8.477061,1,12,normalized time-series kmeans (4g)
MBR042,B1,Famalicao,ERICSSON,41.450326,-8.449195,13,10,normalized time-series kmeans (4g)
MBR038,B1,Famalicao,ERICSSON,41.396865,-8.538992,7,4,normalized time-series kmeans (4g)
MBR043,B1,Famalicao,ERICSSON,41.402513,-8.448976,8,13,normalized time-series kmeans (4g)
MBR037,B1,Famalicao,ERICSSON,41.379746,-8.533277,7,4,normalized time-series kmeans (4g)
MBR039,B1,Famalicao,ERICSSON,41.378731,-8.495506,0,7,normalized time-series kmeans (4g)
MBR046,B1,Famalicao,ERICSSON,41.404615,-8.526387,11,2,normalized time-series kmeans (4g)
MBR164,B1,Famalicao,ERICSSON,41.410089,-8.518118,11,2,normalized time-series kmeans (4g)
MBR036,B1,Famalicao,ERICSSON,41.440046,-8.49794,8,13,normalized time-series kmeans (4g)
MBR171,B1,Guimaraes,ERICSSON,41.472251,-8.26346,1,12,normalized time-series kmeans (4g)
MBR021,B1,Guimaraes,ERICSSON,41.454736,-8.299545,3,3,normalized time-series kmeans (4g)
MBR020,B1,Guimaraes,ERICSSON,41.448636,-8.284587,7,4,normalized time-series kmeans (4g)
MBR016,B1,Guimaraes,ERICSSON,41.470926,-8.281144,12,8,normalized time-series kmeans (4g)
MBR018,B1,Guimaraes,ERICSSON,41.448754,-8.294869,9,9,normalized time-series kmeans (4g)
MBR023,B1,Guimaraes,ERICSSON,41.445173,-8.262466,10,1,normalized time-series kmeans (4g)
MBR015,B1,Guimaraes,ERICSSON,41.452428,-8.320859,7,4,normalized time-series kmeans (4g)
MBR019,B1,Guimaraes,ERICSSON,41.443687,-8.297667,7,4,normalized time-series kmeans (4g)
MBR012,B1,Guimaraes,ERICSSON,41.446991,-8.268577,0,7,normalized time-series kmeans (4g)
MBR013,B1,Guimaraes,ERICSSON,41.436165,-8.296192,7,4,normalized time-series kmeans (4g)
MBR017,B1,Guimaraes,ERICSSON,41.42049,-8.306138,7,4,normalized time-series kmeans (4g)
MBR014,B1,Guimaraes,ERICSSON,41.458932,-8.269616,8,13,normalized time-series kmeans (4g)
MPT138,B1,Rebordosa,ERICSSON,41.272078,-8.462766,8,13,normalized time-series kmeans (4g)
MPT453,B1,Rebordosa,ERICSSON,41.236994,-8.514746,2,14,normalized time-series kmeans (4g)
MPT142,B1,Rebordosa,ERICSSON,41.263401,-8.487883,8,13,normalized time-series kmeans (4g)
MPT143,B1,Rebordosa,ERICSSON,41.27362,-8.53352,14,11,normalized time-series kmeans (4g)
MPT133,B1,Rebordosa,ERICSSON,41.279716,-8.496687,1,12,normalized time-series kmeans (4g)
MPT135,B1,Rebordosa,ERICSSON,41.230591,-8.399498,7,4,normalized time-series kmeans (4g)
MPT136,B1,Rebordosa,ERICSSON,41.245547,-8.525676,13,10,normalized time-series kmeans (4g)
MPT145,B1,Rebordosa,ERICSSON,41.213795,-8.462015,12,8,normalized time-series kmeans (4g)
MPT147,B1,Rebordosa,ERICSSON,41.217488,-8.4141,14,11,normalized time-series kmeans (4g)
MPT141,B1,Rebordosa,ERICSSON,41.232567,-8.393144,8,13,normalized time-series kmeans (4g)
MPT027,B1,Rio Tinto,ERICSSON,41.156654,-8.549213,7,4,normalized time-series kmeans (4g)
MPT035,B1,Rio Tinto,ERICSSON,41.16237,-8.552618,1,12,normalized time-series kmeans (4g)
MPT034,B1,Rio Tinto,ERICSSON,41.170332,-8.552493,7,4,normalized time-series kmeans (4g)
MPT033,B1,Rio Tinto,ERICSSON,41.166524,-8.518226,7,4,normalized time-series kmeans (4g)
MPT029,B1,Rio Tinto,ERICSSON,41.167788,-8.535559,7,4,normalized time-series kmeans (4g)
MPT502,B1,Rio Tinto,ERICSSON,41.164639,-8.51054,8,13,normalized time-series kmeans (4g)
MPT030,B1,Rio Tinto,ERICSSON,41.175303,-8.546309,6,0,normalized time-series kmeans (4g)
MPT032,B1,Rio Tinto,ERICSSON,41.153545,-8.562856,7,4,normalized time-series kmeans (4g)
MPT028,B1,Rio Tinto,ERICSSON,41.163744,-8.566759,7,4,normalized time-series kmeans (4g)
MAV020,B1,Aveiro Sul,ERICSSON,40.59293,-8.561849,8,13,normalized time-series kmeans (4g)
MAV016,B1,Aveiro Sul,ERICSSON,40.61534,-8.580514,8,13,normalized time-series kmeans (4g)
MAV012,B1,Aveiro Sul,ERICSSON,40.579192,-8.583702,14,11,normalized time-series kmeans (4g)
MAV018,B1,Aveiro Sul,ERICSSON,40.594144,-8.615149,1,12,normalized time-series kmeans (4g)
MAV011,B1,Aveiro Sul,ERICSSON,40.608494,-8.608509,9,9,normalized time-series kmeans (4g)
MAV015,B1,Aveiro Sul,ERICSSON,40.589093,-8.637326,8,13,normalized time-series kmeans (4g)
MAV013,B1,Aveiro Sul,ERICSSON,40.631233,-8.580553,1,12,normalized time-series kmeans (4g)
MAV017,B1,Aveiro Sul,ERICSSON,40.629284,-8.613389,1,12,normalized time-series kmeans (4g)
MAV014,B1,Aveiro Sul,ERICSSON,40.611701,-8.636045,7,4,normalized time-series kmeans (4g)
MBR060,B1,Braga Este,ERICSSON,41.536035,-8.41549,1,12,normalized time-series kmeans (4g)
MBR062,B1,Braga Este,ERICSSON,41.533061,-8.406454,9,9,normalized time-series kmeans (4g)
MBR076,B1,Braga Este,ERICSSON,41.560063,-8.404336,3,3,normalized time-series kmeans (4g)
MBR071,B1,Braga Este,ERICSSON,41.529292,-8.421496,9,9,normalized time-series kmeans (4g)
MBR061,B1,Braga Este,ERICSSON,41.550043,-8.405399,6,0,normalized time-series kmeans (4g)
MBR161,B1,Braga Este,ERICSSON,41.542094,-8.410534,7,4,normalized time-series kmeans (4g)
MBR077,B1,Braga Este,ERICSSON,41.543479,-8.41824,12,8,normalized time-series kmeans (4g)
MAV066,B1,Cantanhede,ERICSSON,40.418423,-8.496055,12,8,normalized time-series kmeans (4g)
MCO091,B1,Cantanhede,ERICSSON,40.321696,-8.666091,10,1,normalized time-series kmeans (4g)
MCO088,B1,Cantanhede,ERICSSON,40.272213,-8.60448,14,11,normalized time-series kmeans (4g)
MCO090,B1,Cantanhede,ERICSSON,40.344296,-8.49596,9,9,normalized time-series kmeans (4g)
MCO086,B1,Cantanhede,ERICSSON,40.397422,-8.584235,4,6,normalized time-series kmeans (4g)
MCO087,B1,Cantanhede,ERICSSON,40.279226,-8.646656,8,13,normalized time-series kmeans (4g)
MCO109,B1,Cantanhede,ERICSSON,40.336834,-8.53649,14,11,normalized time-series kmeans (4g)
MCO108,B1,Cantanhede,ERICSSON,40.42915,-8.596515,8,13,normalized time-series kmeans (4g)
MCO085,B1,Cantanhede,ERICSSON,40.356164,-8.533155,2,14,normalized time-series kmeans (4g)
MAV190,B1,Cantanhede,ERICSSON,40.423386,-8.533151,1,12,normalized time-series kmeans (4g)
MCO084,B1,Cantanhede,ERICSSON,40.329503,-8.576741,10,1,normalized time-series kmeans (4g)
MCO083,B1,Cantanhede,ERICSSON,40.356497,-8.587442,0,7,normalized time-series kmeans (4g)
MPT008,B1,Matosinhos,ERICSSON,41.181985,-8.686465,8,13,normalized time-series kmeans (4g)
MPT010,B1,Matosinhos,ERICSSON,41.184758,-8.682362,0,7,normalized time-series kmeans (4g)
MPT005,B1,Matosinhos,ERICSSON,41.191894,-8.696447,7,4,normalized time-series kmeans (4g)
MPT009,B1,Matosinhos,ERICSSON,41.187825,-8.690611,7,4,normalized time-series kmeans (4g)
MPT007,B1,Matosinhos,ERICSSON,41.180874,-8.669159,13,10,normalized time-series kmeans (4g)
MPT011,B1,Matosinhos,ERICSSON,41.182824,-8.69358,0,7,normalized time-series kmeans (4g)
MPT476,B1,Matosinhos,ERICSSON,41.188796,-8.703675,14,11,normalized time-series kmeans (4g)
MPT012,B1,Matosinhos,ERICSSON,41.177728,-8.677675,7,4,normalized time-series kmeans (4g)
MPT003,B1,Matosinhos,ERICSSON,41.194418,-8.700836,11,2,normalized time-series kmeans (4g)
MPT006,B1,Matosinhos,ERICSSON,41.189203,-8.674483,8,13,normalized time-series kmeans (4g)
MPT001,B1,Matosinhos,ERICSSON,41.174077,-8.686777,14,11,normalized time-series kmeans (4g)
MPT002,B1,Matosinhos,ERICSSON,41.180366,-8.690372,5,5,normalized time-series kmeans (4g)
MBR118,B1,Vila Verde,ERICSSON,41.607648,-8.501095,14,11,normalized time-series kmeans (4g)
MBR113,B1,Vila Verde,ERICSSON,41.602629,-8.55295,4,6,normalized time-series kmeans (4g)
MBR120,B1,Vila Verde,ERICSSON,41.667607,-8.438265,10,1,normalized time-series kmeans (4g)
MBR112,B1,Vila Verde,ERICSSON,41.652111,-8.430137,10,1,normalized time-series kmeans (4g)
MBR117,B1,Vila Verde,ERICSSON,41.672124,-8.507973,4,6,normalized time-series kmeans (4g)
MBR115,B1,Vila Verde,ERICSSON,41.659596,-8.391625,10,1,normalized time-series kmeans (4g)
MBR114,B1,Vila Verde,ERICSSON,41.627117,-8.46792,1,12,normalized time-series kmeans (4g)
MBR090,B1,Braga Oeste,ERICSSON,41.551144,-8.425342,5,5,normalized time-series kmeans (4g)
MBR096,B1,Braga Oeste,ERICSSON,41.555012,-8.42146,13,10,normalized time-series kmeans (4g)
MBR079,B1,Braga Oeste,ERICSSON,41.559828,-8.420084,5,5,normalized time-series kmeans (4g)
MBR080,B1,Braga Oeste,ERICSSON,41.549274,-8.433296,13,10,normalized time-series kmeans (4g)
MBR089,B1,Braga Oeste,ERICSSON,41.537766,-8.433948,7,4,normalized time-series kmeans (4g)
MBR087,B1,Braga Oeste,ERICSSON,41.527981,-8.448117,9,9,normalized time-series kmeans (4g)
MBR088,B1,Braga Oeste,ERICSSON,41.54234,-8.428165,0,7,normalized time-series kmeans (4g)
MBR086,B1,Braga Oeste,ERICSSON,41.55552,-8.435963,5,5,normalized time-series kmeans (4g)
MBR095,B1,Braga Oeste,ERICSSON,41.547918,-8.42326,11,2,normalized time-series kmeans (4g)
MPT151,B1,Santo Tirso,ERICSSON,41.322898,-8.469751,2,14,normalized time-series kmeans (4g)
MPT487,B1,Santo Tirso,ERICSSON,41.32435,-8.442958,1,12,normalized time-series kmeans (4g)
MPT139,B1,Santo Tirso,ERICSSON,41.309574,-8.470056,2,14,normalized time-series kmeans (4g)
MPT146,B1,Santo Tirso,ERICSSON,41.316892,-8.51167,8,13,normalized time-series kmeans (4g)
MPT149,B1,Santo Tirso,ERICSSON,41.310478,-8.411042,9,9,normalized time-series kmeans (4g)
MPT144,B1,Santo Tirso,ERICSSON,41.337901,-8.493658,7,4,normalized time-series kmeans (4g)
MPT148,B1,Santo Tirso,ERICSSON,41.34709,-8.481753,1,12,normalized time-series kmeans (4g)
MPT134,B1,Santo Tirso,ERICSSON,41.346871,-8.417221,7,4,normalized time-series kmeans (4g)
MPT137,B1,Santo Tirso,ERICSSON,41.33994,-8.474244,0,7,normalized time-series kmeans (4g)
MPT140,B1,Santo Tirso,ERICSSON,41.352322,-8.366391,7,4,normalized time-series kmeans (4g)
MLR062,B1,Agua Formosa,ERICSSON,39.878244,-8.821419,8,13,normalized time-series kmeans (4g)
MLR036,B1,Agua Formosa,ERICSSON,39.945136,-8.787513,2,14,normalized time-series kmeans (4g)
MLR039,B1,Agua Formosa,ERICSSON,39.921868,-8.95156,4,6,normalized time-series kmeans (4g)
MLR068,B1,Agua Formosa,ERICSSON,39.89978,-8.879466,8,13,normalized time-series kmeans (4g)
MLR034,B1,Agua Formosa,ERICSSON,39.953266,-8.740602,13,10,normalized time-series kmeans (4g)
MLR033,B1,Agua Formosa,ERICSSON,39.890082,-8.781269,2,14,normalized time-series kmeans (4g)
MLR040,B1,Agua Formosa,ERICSSON,39.926457,-8.780927,1,12,normalized time-series kmeans (4g)
MLR041,B1,Agua Formosa,ERICSSON,39.947254,-8.776927,8,13,normalized time-series kmeans (4g)
MLR037,B1,Agua Formosa,ERICSSON,39.895986,-8.830571,1,12,normalized time-series kmeans (4g)
MLR038,B1,Agua Formosa,ERICSSON,39.973065,-8.701169,8,13,normalized time-series kmeans (4g)
MLR032,B1,Agua Formosa,ERICSSON,39.927928,-8.883552,1,12,normalized time-series kmeans (4g)
MLR035,B1,Agua Formosa,ERICSSON,39.906456,-8.802222,2,14,normalized time-series kmeans (4g)
MAV027,B1,Aveiro Norte,ERICSSON,40.648276,-8.630228,6,0,normalized time-series kmeans (4g)
MAV028,B1,Aveiro Norte,ERICSSON,40.636947,-8.65192,5,5,normalized time-series kmeans (4g)
MAV025,B1,Aveiro Norte,ERICSSON,40.645531,-8.642756,6,0,normalized time-series kmeans (4g)
MAV030,B1,Aveiro Norte,ERICSSON,40.635913,-8.643789,7,4,normalized time-series kmeans (4g)
MAV022,B1,Aveiro Norte,ERICSSON,40.665921,-8.607712,0,7,normalized time-series kmeans (4g)
MAV021,B1,Aveiro Norte,ERICSSON,40.642978,-8.651606,11,2,normalized time-series kmeans (4g)
MAV026,B1,Aveiro Norte,ERICSSON,40.653762,-8.616536,12,8,normalized time-series kmeans (4g)
MAV024,B1,Aveiro Norte,ERICSSON,40.673735,-8.598058,1,12,normalized time-series kmeans (4g)
MAV023,B1,Aveiro Norte,ERICSSON,40.630027,-8.652631,7,4,normalized time-series kmeans (4g)
MPT346,B1,Campo Alegre,ERICSSON,41.153501,-8.64994,6,0,normalized time-series kmeans (4g)
MPT358,B1,Campo Alegre,ERICSSON,41.163545,-8.638682,11,2,normalized time-series kmeans (4g)
MPT356,B1,Campo Alegre,ERICSSON,41.148524,-8.657581,0,7,normalized time-series kmeans (4g)
MPT340,B1,Campo Alegre,ERICSSON,41.149437,-8.649604,12,8,normalized time-series kmeans (4g)
MPT357,B1,Campo Alegre,ERICSSON,41.159338,-8.6383,8,13,normalized time-series kmeans (4g)
MPT355,B1,Campo Alegre,ERICSSON,41.170654,-8.647715,2,14,normalized time-series kmeans (4g)
MPT350,B1,Campo Alegre,ERICSSON,41.171147,-8.638307,5,5,normalized time-series kmeans (4g)
MPT345,B1,Campo Alegre,ERICSSON,41.158861,-8.650055,11,2,normalized time-series kmeans (4g)
MPT347,B1,Campo Alegre,ERICSSON,41.154177,-8.64418,0,7,normalized time-series kmeans (4g)
