site_code,zone_name,cluster_name,vendor,latitude,longitude,cluster_id,cluster_rank,cluster_type
MPT020,B1,Foz,ERICSSON,41.166046,-8.678221,10,0,normalized time-series kmeans
MPT023,B1,Foz,ERICSSON,41.170546,-8.667399,13,4,normalized time-series kmeans
MPT022,B1,Foz,ERICSSON,41.155866,-8.664221,10,0,normalized time-series kmeans
DPT001,B1,Foz,ERICSSON,41.164793,-8.671647,6,10,normalized time-series kmeans
MPT018,B1,Foz,ERICSSON,41.149073,-8.664945,5,1,normalized time-series kmeans
MPT019,B1,Foz,ERICSSON,41.173163,-8.672154,12,5,normalized time-series kmeans
MPT014,B1,Foz,ERICSSON,41.16203,-8.683841,12,5,normalized time-series kmeans
MPT015,B1,Foz,ERICSSON,41.149363,-8.671653,6,10,normalized time-series kmeans
MPT021,B1,Foz,ERICSSON,41.162988,-8.665969,13,4,normalized time-series kmeans
MPT013,B1,Foz,ERICSSON,41.157971,-8.679893,5,1,normalized time-series kmeans
MPT016,B1,Foz,ERICSSON,41.152348,-8.678048,13,4,normalized time-series kmeans
MPT017,B1,Foz,ERICSSON,41.154911,-8.674688,12,5,normalized time-series kmeans
MBR001,B1,Aves,ERICSSON,41.425388,-8.356287,12,5,normalized time-series kmeans
MBR008,B1,Aves,ERICSSON,41.393361,-8.387251,12,5,normalized time-series kmeans
MBR010,B1,Aves,ERICSSON,41.408256,-8.372512,10,0,normalized time-series kmeans
MBR004,B1,Aves,ERICSSON,41.430191,-8.427285,13,4,normalized time-series kmeans
MBR151,B1,Aves,ERICSSON,41.378121,-8.353213,14,9,normalized time-series kmeans
MBR009,B1,Aves,ERICSSON,41.440049,-8.413708,12,5,normalized time-series kmeans
MBR003,B1,Aves,ERICSSON,41.36755,-8.369689,12,5,normalized time-series kmeans
MPT447,B1,Aves,ERICSSON,41.357498,-8.390224,13,4,normalized time-series kmeans
MBR005,B1,Aves,ERICSSON,41.379335,-8.419911,13,4,normalized time-series kmeans
MBR006,B1,Aves,ERICSSON,41.401787,-8.329737,13,4,normalized time-series kmeans
MBR150,B1,Aves,ERICSSON,41.393889,-8.356844,8,2,normalized time-series kmeans
MBR011,B1,Aves,ERICSSON,41.370479,-8.394351,12,5,normalized time-series kmeans
MPT026,B1,Aves,ERICSSON,41.373147,-8.34285,14,9,normalized time-series kmeans
MBR007,B1,Aves,ERICSSON,41.416222,-8.404518,12,5,normalized time-series kmeans
MBR002,B1,Aves,ERICSSON,41.378166,-8.31485,13,4,normalized time-series kmeans
MBR029,B1,Fafe,ERICSSON,41.474223,-8.162686,2,8,normalized time-series kmeans
MBR030,B1,Fafe,ERICSSON,41.496694,-8.208317,2,8,normalized time-series kmeans
MBR031,B1,Fafe,ERICSSON,41.408944,-8.231197,2,8,normalized time-series kmeans
MPT120,B1,Fafe,ERICSSON,41.362921,-8.201658,7,3,normalized time-series kmeans
MBR032,B1,Fafe,ERICSSON,41.449474,-8.17069,7,3,normalized time-series kmeans
MBR034,B1,Fafe,ERICSSON,41.460349,-8.183627,14,9,normalized time-series kmeans
MBR035,B1,Fafe,ERICSSON,41.455952,-8.138951,0,6,normalized time-series kmeans
MPT115,B1,Fafe,ERICSSON,41.36798,-8.189465,8,2,normalized time-series kmeans
MBR033,B1,Fafe,ERICSSON,41.4543,-8.214017,0,6,normalized time-series kmeans
MBR027,B1,Fafe,ERICSSON,41.443887,-8.180362,8,2,normalized time-series kmeans
MPT503,B1,Fafe,ERICSSON,41.386711,-8.230861,3,11,normalized time-series kmeans
MBR028,B1,Fafe,ERICSSON,41.407161,-8.262334,13,4,normalized time-series kmeans
MBR026,B1,Fafe,ERICSSON,41.397841,-8.151597,3,11,normalized time-series kmeans
MPT124,B1,Fafe,ERICSSON,41.364852,-8.223262,7,3,normalized time-series kmeans
MBR025,B1,Fafe,ERICSSON,41.422356,-8.197757,1,14,normalized time-series kmeans
MPT083,B1,Maia,ERICSSON,41.237622,-8.640399,6,10,normalized time-series kmeans
MPT073,B1,Maia,ERICSSON,41.231371,-8.623728,10,0,normalized time-series kmeans
MPT084,B1,Maia,ERICSSON,41.224139,-8.608009,12,5,normalized time-series kmeans
MPT086,B1,Maia,ERICSSON,41.233546,-8.622164,6,10,normalized time-series kmeans
MPT090,B1,Maia,ERICSSON,41.230687,-8.613077,10,0,normalized time-series kmeans
MPT078,B1,Maia,ERICSSON,41.246603,-8.620979,14,9,normalized time-series kmeans
MPT075,B1,Maia,ERICSSON,41.238471,-8.608091,5,1,normalized time-series kmeans
MPT079,B1,Maia,ERICSSON,41.218693,-8.639142,5,1,normalized time-series kmeans
MPT085,B1,Maia,ERICSSON,41.222607,-8.62107,14,9,normalized time-series kmeans
MAV009,B1,Ovar,ERICSSON,40.865468,-8.627005,5,1,normalized time-series kmeans
MAV006,B1,Ovar,ERICSSON,40.899197,-8.598121,3,11,normalized time-series kmeans
MAV002,B1,Ovar,ERICSSON,40.88847,-8.614591,6,10,normalized time-series kmeans
MAV008,B1,Ovar,ERICSSON,40.925011,-8.604794,14,9,normalized time-series kmeans
MAV003,B1,Ovar,ERICSSON,40.873199,-8.67213,11,7,normalized time-series kmeans
MAV007,B1,Ovar,ERICSSON,40.856528,-8.568967,12,5,normalized time-series kmeans
MAV005,B1,Ovar,ERICSSON,40.940102,-8.603136,7,3,normalized time-series kmeans
MAV010,B1,Ovar,ERICSSON,40.836019,-8.592264,14,9,normalized time-series kmeans
MAV001,B1,Ovar,ERICSSON,40.859888,-8.628662,1,14,normalized time-series kmeans
MAV004,B1,Ovar,ERICSSON,40.85767,-8.61153,2,8,normalized time-series kmeans
MPT330,B1,Antas,ERICSSON,41.148904,-8.57192,0,6,normalized time-series kmeans
DPT034,B1,Antas,ERICSSON,41.162623,-8.584239,4,13,normalized time-series kmeans
MPT335,B1,Antas,ERICSSON,41.173804,-8.588545,5,1,normalized time-series kmeans
DPT036,B1,Antas,ERICSSON,41.162623,-8.584239,4,13,normalized time-series kmeans
MPT322,B1,Antas,ERICSSON,41.167266,-8.588932,9,12,normalized time-series kmeans
DPT037,B1,Antas,ERICSSON,41.162623,-8.584239,4,13,normalized time-series kmeans
MPT333,B1,Antas,ERICSSON,41.169556,-8.597179,5,1,normalized time-series kmeans
MPT336,B1,Antas,ERICSSON,41.165939,-8.594731,5,1,normalized time-series kmeans
MPT331,B1,Antas,ERICSSON,41.148082,-8.583485,5,1,normalized time-series kmeans
MPT323,B1,Antas,ERICSSON,41.161011,-8.578017,8,2,normalized time-series kmeans
MPT334,B1,Antas,ERICSSON,41.171043,-8.573588,7,3,normalized time-series kmeans
MPT324,B1,Antas,ERICSSON,41.160616,-8.592142,10,0,normalized time-series kmeans
MPT325,B1,Antas,ERICSSON,41.155915,-8.580074,10,0,normalized time-series kmeans
DPT033,B1,Antas,ERICSSON,41.162925,-8.583009,4,13,normalized time-series kmeans
MBR054,B1,Brito,ERICSSON,41.550358,-8.329989,14,9,normalized time-series kmeans
MBR057,B1,Brito,ERICSSON,41.520777,-8.355007,11,7,normalized time-series kmeans
MBR052,B1,Brito,ERICSSON,41.486649,-8.3518,8,2,normalized time-series kmeans
MBR050,B1,Brito,ERICSSON,41.537548,-8.367859,3,11,normalized time-series kmeans
MBR053,B1,Brito,ERICSSON,41.463996,-8.33295,14,9,normalized time-series kmeans
MBR055,B1,Brito,ERICSSON,41.444146,-8.385035,5,1,normalized time-series kmeans
MBR056,B1,Brito,ERICSSON,41.516953,-8.312189,11,7,normalized time-series kmeans
MBR059,B1,Brito,ERICSSON,41.452155,-8.357292,8,2,normalized time-series kmeans
MBR058,B1,Brito,ERICSSON,41.485103,-8.319677,0,6,normalized time-series kmeans
MBR051,B1,Brito,ERICSSON,41.472373,-8.384733,2,8,normalized time-series kmeans
MPT125,B1,Trofa,ERICSSON,41.336222,-8.560764,10,0,normalized time-series kmeans
MPT131,B1,Trofa,ERICSSON,41.372358,-8.664386,7,3,normalized time-series kmeans
MPT129,B1,Trofa,ERICSSON,41.330089,-8.671821,12,5,normalized time-series kmeans
MBR047,B1,Trofa,ERICSSON,41.361515,-8.567732,2,8,normalized time-series kmeans
MPT127,B1,Trofa,ERICSSON,41.311372,-8.630496,5,1,normalized time-series kmeans
MPT449,B1,Trofa,ERICSSON,41.34199,-8.539676,5,1,normalized time-series kmeans
MBR041,B1,Trofa,ERICSSON,41.356677,-8.551123,12,5,normalized time-series kmeans
MPT126,B1,Trofa,ERICSSON,41.311363,-8.59069,12,5,normalized time-series kmeans
DBR004,B1,Trofa,ERICSSON,41.347927,-8.54107,12,5,normalized time-series kmeans
MPT128,B1,Trofa,ERICSSON,41.338481,-8.553327,13,4,normalized time-series kmeans
MBR040,B1,Trofa,ERICSSON,41.372297,-8.608078,12,5,normalized time-series kmeans
MPT132,B1,Trofa,ERICSSON,41.362515,-8.697602,8,2,normalized time-series kmeans
MCO093,B1,Vagos,ERICSSON,40.457151,-8.574172,0,6,normalized time-series kmeans
MAV214,B1,Vagos,ERICSSON,40.471662,-8.640368,2,8,normalized time-series kmeans
MAV093,B1,Vagos,ERICSSON,40.499938,-8.608456,3,11,normalized time-series kmeans
MAV097,B1,Vagos,ERICSSON,40.555992,-8.681986,14,9,normalized time-series kmeans
MAV202,B1,Vagos,ERICSSON,40.499499,-8.571329,12,5,normalized time-series kmeans
MAV087,B1,Vagos,ERICSSON,40.477108,-8.68762,11,7,normalized time-series kmeans
MAV104,B1,Vagos,ERICSSON,40.505093,-8.679169,3,11,normalized time-series kmeans
MAV092,B1,Vagos,ERICSSON,40.547299,-8.718402,1,14,normalized time-series kmeans
MAV096,B1,Vagos,ERICSSON,40.544046,-8.647855,12,5,normalized time-series kmeans
MAV084,B1,Vagos,ERICSSON,40.563071,-8.616192,13,4,normalized time-series kmeans
MCO092,B1,Vagos,ERICSSON,40.448213,-8.700147,14,9,normalized time-series kmeans
MAV090,B1,Vagos,ERICSSON,40.521614,-8.598284,2,8,normalized time-series kmeans
MAV095,B1,Vagos,ERICSSON,40.577658,-8.648471,3,11,normalized time-series kmeans
MAV119,B1,Agueda,ERICSSON,40.548256,-8.397735,12,5,normalized time-series kmeans
MAV109,B1,Agueda,ERICSSON,40.564302,-8.477645,14,9,normalized time-series kmeans
MAV117,B1,Agueda,ERICSSON,40.59504,-8.495949,0,6,normalized time-series kmeans
MAV120,B1,Agueda,ERICSSON,40.544311,-8.450238,14,9,normalized time-series kmeans
MAV110,B1,Agueda,ERICSSON,40.592532,-8.465029,5,1,normalized time-series kmeans
MAV107,B1,Agueda,ERICSSON,40.562007,-8.450814,8,2,normalized time-series kmeans
MAV108,B1,Agueda,ERICSSON,40.624761,-8.46813,0,6,normalized time-series kmeans
MAV106,B1,Agueda,ERICSSON,40.638368,-8.529303,2,8,normalized time-series kmeans
MAV113,B1,Agueda,ERICSSON,40.579113,-8.435657,7,3,normalized time-series kmeans
MAV122,B1,Agueda,ERICSSON,40.535525,-8.367114,3,11,normalized time-series kmeans
MBR127,B1,Amares,ERICSSON,41.608624,-8.419263,3,11,normalized time-series kmeans
MBR131,B1,Amares,ERICSSON,41.573893,-8.403381,2,8,normalized time-series kmeans
MBR144,B1,Amares,ERICSSON,41.590117,-8.426237,8,2,normalized time-series kmeans
MBR167,B1,Amares,ERICSSON,41.601356,-8.458558,2,8,normalized time-series kmeans
MBR129,B1,Amares,ERICSSON,41.625243,-8.391444,14,9,normalized time-series kmeans
MBR121,B1,Amares,ERICSSON,41.568084,-8.38644,14,9,normalized time-series kmeans
MBR122,B1,Amares,ERICSSON,41.634908,-8.345718,11,7,normalized time-series kmeans
MBR125,B1,Amares,ERICSSON,41.59537,-8.413047,0,6,normalized time-series kmeans
MBR130,B1,Amares,ERICSSON,41.574677,-8.366466,10,0,normalized time-series kmeans
MBR123,B1,Amares,ERICSSON,41.583158,-8.434991,12,5,normalized time-series kmeans
MBR132,B1,Amares,ERICSSON,41.591202,-8.446031,7,3,normalized time-series kmeans
MBR124,B1,Amares,ERICSSON,41.600934,-8.363545,14,9,normalized time-series kmeans
MBR064,B1,Apulia,ERICSSON,41.455053,-8.599091,14,9,normalized time-series kmeans
MBR067,B1,Apulia,ERICSSON,41.485877,-8.717621,2,8,normalized time-series kmeans
MBR078,B1,Apulia,ERICSSON,41.476137,-8.566121,13,4,normalized time-series kmeans
MBR066,B1,Apulia,ERICSSON,41.422556,-8.624926,2,8,normalized time-series kmeans
MBR137,B1,Apulia,ERICSSON,41.486289,-8.56554,13,4,normalized time-series kmeans
MBR136,B1,Apulia,ERICSSON,41.51465,-8.648289,3,11,normalized time-series kmeans
MPT208,B1,Apulia,ERICSSON,41.434502,-8.715102,0,6,normalized time-series kmeans
MBR070,B1,Apulia,ERICSSON,41.485678,-8.778784,11,7,normalized time-series kmeans
MPT210,B1,Apulia,ERICSSON,41.410882,-8.672717,0,6,normalized time-series kmeans
MBR074,B1,Apulia,ERICSSON,41.478183,-8.538727,0,6,normalized time-series kmeans
MBR072,B1,Apulia,ERICSSON,41.523922,-8.547751,8,2,normalized time-series kmeans
MPT209,B1,Apulia,ERICSSON,41.425437,-8.776198,5,1,normalized time-series kmeans
MBR063,B1,Apulia,ERICSSON,41.50916,-8.689432,13,4,normalized time-series kmeans
MBR065,B1,Apulia,ERICSSON,41.494646,-8.59306,0,6,normalized time-series kmeans
MPT351,B1,Areosa,ERICSSON,41.178462,-8.582458,5,1,normalized time-series kmeans
MPT349,B1,Areosa,ERICSSON,41.186571,-8.580618,8,2,normalized time-series kmeans
MPT343,B1,Areosa,ERICSSON,41.179485,-8.594219,10,0,normalized time-series kmeans
MPT353,B1,Areosa,ERICSSON,41.19385,-8.578413,12,5,normalized time-series kmeans
MPT341,B1,Areosa,ERICSSON,41.17857,-8.567959,12,5,normalized time-series kmeans
MPT354,B1,Areosa,ERICSSON,41.190203,-8.596323,10,0,normalized time-series kmeans
MPT342,B1,Areosa,ERICSSON,41.184381,-8.604397,10,0,normalized time-series kmeans
MPT348,B1,Areosa,ERICSSON,41.19994,-8.585959,13,4,normalized time-series kmeans
MPT352,B1,Areosa,ERICSSON,41.193884,-8.595322,13,4,normalized time-series kmeans
MAV111,B1,Canedo,ERICSSON,40.951967,-8.513989,3,11,normalized time-series kmeans
MAV116,B1,Canedo,ERICSSON,41.020184,-8.476629,14,9,normalized time-series kmeans
MPT299,B1,Canedo,ERICSSON,41.065156,-8.424607,0,6,normalized time-series kmeans
MAV115,B1,Canedo,ERICSSON,40.968568,-8.517908,14,9,normalized time-series kmeans
MAV118,B1,Canedo,ERICSSON,40.988432,-8.483014,14,9,normalized time-series kmeans
MPT298,B1,Canedo,ERICSSON,41.068832,-8.477791,2,8,normalized time-series kmeans
MPT384,B1,Covelo,ERICSSON,41.163916,-8.621418,12,5,normalized time-series kmeans
MPT371,B1,Covelo,ERICSSON,41.170816,-8.608744,13,4,normalized time-series kmeans
MPT376,B1,Covelo,ERICSSON,41.16635,-8.628403,5,1,normalized time-series kmeans
MPT381,B1,Covelo,ERICSSON,41.171695,-8.626514,10,0,normalized time-series kmeans
MPT409,B1,Covelo,ERICSSON,41.167468,-8.61143,5,1,normalized time-series kmeans
MPT369,B1,Covelo,ERICSSON,41.163711,-8.631255,10,0,normalized time-series kmeans
MPT368,B1,Covelo,ERICSSON,41.163707,-8.613459,10,0,normalized time-series kmeans
MPT365,B1,Covelo,ERICSSON,41.172428,-8.605886,10,0,normalized time-series kmeans
MPT367,B1,Covelo,ERICSSON,41.166101,-8.602395,10,0,normalized time-series kmeans
MPT385,B1,Covelo,ERICSSON,41.17109,-8.615107,5,1,normalized time-series kmeans
MCO028,B1,Pombal,ERICSSON,40.048515,-8.560841,0,6,normalized time-series kmeans
MLR078,B1,Pombal,ERICSSON,39.995825,-8.611843,0,6,normalized time-series kmeans
MLR010,B1,Pombal,ERICSSON,39.950813,-8.671976,0,6,normalized time-series kmeans
MLR009,B1,Pombal,ERICSSON,39.873951,-8.701985,14,9,normalized time-series kmeans
MLR004,B1,Pombal,ERICSSON,39.916771,-8.623545,7,3,normalized time-series kmeans
MLR073,B1,Pombal,ERICSSON,39.909739,-8.62523,14,9,normalized time-series kmeans
MLR074,B1,Pombal,ERICSSON,39.890833,-8.661953,0,6,normalized time-series kmeans
MCO029,B1,Pombal,ERICSSON,40.062331,-8.623472,11,7,normalized time-series kmeans
MLR005,B1,Pombal,ERICSSON,39.90285,-8.690267,14,9,normalized time-series kmeans
MLR006,B1,Pombal,ERICSSON,39.938193,-8.625289,14,9,normalized time-series kmeans
MLR007,B1,Pombal,ERICSSON,39.873816,-8.685241,14,9,normalized time-series kmeans
MLR082,B1,Pombal,ERICSSON,39.846596,-8.703133,2,8,normalized time-series kmeans
MPT107,B1,Afurada,ERICSSON,41.123624,-8.63042,10,0,normalized time-series kmeans
MPT096,B1,Afurada,ERICSSON,41.12509,-8.658871,11,7,normalized time-series kmeans
MPT104,B1,Afurada,ERICSSON,41.138221,-8.634663,8,2,normalized time-series kmeans
MPT102,B1,Afurada,ERICSSON,41.130294,-8.646323,8,2,normalized time-series kmeans
MPT106,B1,Afurada,ERICSSON,41.134812,-8.625079,10,0,normalized time-series kmeans
MPT101,B1,Afurada,ERICSSON,41.130055,-8.665815,0,6,normalized time-series kmeans
MPT103,B1,Afurada,ERICSSON,41.127661,-8.622618,6,10,normalized time-series kmeans
